order_id,number_of_cross_sell_dishes,status,payment_status,points_number,discount_sum,payment_summ,created_at,appmetrica_device_id,app_version_name,total_number_of_dishes,has_cross_sell_dish
1517044,0,30,2,0.0,0.0,3234.0,2022-12-24 17:55:00,9957571491169428637,2.4.05,2.0,False
1517057,0,30,1,0.0,0.0,3750.0,2022-12-24 17:56:49,5457792319162302809,2.5,5.0,False
1517067,0,30,2,0.0,0.0,2270.0,2022-12-24 17:58:00,16428952160972033050,2.4.05,2.0,False
1517070,0,30,2,0.0,500.0,990.0,2022-12-24 17:58:33,14977969086424199027,2.4.05,1.0,False
1517077,0,30,2,0.0,0.0,1090.0,2022-12-24 17:59:17,9696562869275077229,2.4.05,1.0,False
1517082,0,30,2,0.0,1015.0,3045.0,2022-12-24 17:59:58,7534286432525786835,2.4.05,3.0,False
1517086,0,30,2,0.0,300.0,1790.0,2022-12-24 18:00:46,11795113225303242737,2.4.05,4.0,False
1517088,0,30,2,0.0,550.0,3200.0,2022-12-24 18:00:57,5842655896277508648,2.4.05,4.0,False
1517099,0,30,2,0.0,300.0,2495.0,2022-12-24 18:02:58,1685328927653315832,2.4.05,6.0,False
1517101,0,30,2,0.0,0.0,3580.0,2022-12-24 18:03:10,5022639165857170061,2.4.05,8.0,False
1517108,0,30,2,0.0,550.0,3170.0,2022-12-24 18:04:09,16518275124816054788,2.4.05,4.0,False
1517117,0,30,2,0.0,300.0,3440.0,2022-12-24 18:05:08,1361658209173901442,2.4.05,7.0,False
1517118,0,30,2,0.0,0.0,1599.0,2022-12-24 18:05:12,15758298737188109042,2.5,1.0,False
1517127,0,30,2,500.0,1050.0,1380.0,2022-12-24 18:06:03,17046815148299554177,2.4.05,5.0,False
1517128,0,30,2,0.0,537.0,3043.0,2022-12-24 18:06:34,10245494786746302414,2.4.05,2.0,False
1517137,0,30,2,300.0,300.0,1050.0,2022-12-24 18:08:35,2645209091530032339,2.3.02,2.0,False
1517138,0,30,2,0.0,550.0,2090.0,2022-12-24 18:08:36,5925114983483574031,2.4.05,2.0,False
1517139,0,30,2,0.0,0.0,2090.0,2022-12-24 18:08:37,4939417424308432335,2.4.05,1.0,False
1517147,0,30,2,0.0,300.0,4285.0,2022-12-24 18:10:16,15237232551784780336,2.4.05,2.0,False
1517154,0,30,2,0.0,300.0,2560.0,2022-12-24 18:11:21,13663419468585455428,2.4.05,3.0,False
1517172,0,30,2,500.0,1050.0,2210.0,2022-12-24 18:13:46,7183287243092336002,2.4.05,3.0,False
1517178,0,30,2,0.0,300.0,2880.0,2022-12-24 18:14:29,7777597974491259640,2.4.05,2.0,False
1517195,0,30,2,0.0,0.0,1870.0,2022-12-24 18:17:33,16161011427179188318,2.4.05,3.0,False
1517200,2,30,2,0.0,550.0,3390.0,2022-12-24 18:18:14,6753484501479419022,2.4.05,5.0,True
1517205,0,30,2,0.0,550.0,1965.0,2022-12-24 18:18:40,14707092253066710251,2.4.05,2.0,False
1517216,0,30,2,0.0,550.0,3640.0,2022-12-24 18:19:56,5296247609702084459,2.4.05,4.0,False
1517220,0,30,2,0.0,550.0,2335.0,2022-12-24 18:21:14,3637301163872371100,2.4.05,3.0,False
1517225,0,30,2,0.0,0.0,5790.0,2022-12-24 18:22:12,262043319467786688,2.4.05,11.0,False
1517228,1,30,2,0.0,300.0,3430.0,2022-12-24 18:22:31,5070829470272602203,2.4.05,12.0,True
1517229,0,30,2,0.0,530.0,3635.0,2022-12-24 18:22:34,955060708335218381,2.4.05,4.0,False
1517235,0,30,2,0.0,550.0,1090.0,2022-12-24 18:23:20,12657026583171548806,2.4.05,3.0,False
1517238,0,30,2,0.0,0.0,1700.0,2022-12-24 18:23:34,16937184642001016247,2.4.05,1.0,False
1517248,1,30,2,0.0,0.0,1040.0,2022-12-24 18:24:36,11336497424791789745,2.4.05,2.0,True
1517255,0,30,2,0.0,0.0,1650.0,2022-12-24 18:25:32,5564543754290557318,2.4.05,3.0,False
1517257,0,30,2,0.0,550.0,4300.0,2022-12-24 18:26:13,3652945295389412898,2.1.26,12.0,False
1517258,0,30,2,0.0,300.0,960.0,2022-12-24 18:26:30,11959797967025672552,2.4.05,3.0,False
1517266,0,30,2,0.0,500.0,1200.0,2022-12-24 18:29:37,17618546211271969795,2.4.05,1.0,False
1517280,1,30,2,0.0,300.0,3060.0,2022-12-24 18:31:55,10376479261909405921,2.4.05,8.0,True
1517282,0,30,2,0.0,572.0,2288.0,2022-12-24 18:32:10,7652686170193184916,2.4.05,6.0,False
1517294,0,30,2,0.0,550.0,1440.0,2022-12-24 18:34:27,14637717547856126921,2.4.05,3.0,False
1517295,0,30,2,0.0,300.0,2020.0,2022-12-24 18:34:34,7997094188896332005,2.4.05,6.0,False
1517305,0,30,2,0.0,513.0,2052.0,2022-12-24 18:35:45,3815970917587317628,2.4.05,4.0,False
1517306,0,30,2,0.0,0.0,2560.0,2022-12-24 18:35:46,17267843438105182415,2.4.05,2.0,False
1517312,0,30,2,0.0,0.0,3470.0,2022-12-24 18:36:47,17907488846308773553,2.4.05,7.0,False
1517316,0,30,2,0.0,0.0,4319.0,2022-12-24 18:37:36,17089236984790285682,2.4.05,3.0,False
1517343,0,30,2,0.0,300.0,1530.0,2022-12-24 18:40:56,1965986061584477506,2.1.39,3.0,False
1517346,0,30,2,0.0,0.0,2090.0,2022-12-24 18:41:08,457959073142946492,2.1.26,1.0,False
1517352,0,30,2,0.0,0.0,2600.0,2022-12-24 18:41:36,14382053661941330110,2.4.05,3.0,False
1517363,0,30,2,0.0,0.0,1490.0,2022-12-24 18:43:02,15692488453886298813,2.4.05,1.0,False
1517371,0,30,2,0.0,0.0,2160.0,2022-12-24 18:44:19,8222941466961473959,2.4.05,5.0,False
1517378,0,30,2,0.0,550.0,1365.0,2022-12-24 18:45:51,17809948159740317451,2.4.05,3.0,False
1517387,0,30,2,0.0,550.0,1490.0,2022-12-24 18:47:26,14068116686326398612,2.4.05,2.0,False
1517401,0,30,2,0.0,0.0,1640.0,2022-12-24 18:49:39,10733728559669443004,2.4.05,3.0,False
1517403,0,30,2,0.0,530.0,2245.0,2022-12-24 18:50:03,7002832554567551142,2.4.05,5.0,False
1517411,0,30,2,0.0,550.0,1488.0,2022-12-24 18:51:28,11049847301019562968,2.4.05,3.0,False
1517416,0,30,2,0.0,118.0,1917.0,2022-12-24 18:52:17,5232136769728015113,2.4.05,4.0,False
1517421,0,30,2,0.0,0.0,940.0,2022-12-24 18:53:05,5138936495094358566,2.4.05,2.0,False
1517426,0,30,2,0.0,534.0,2136.0,2022-12-24 18:54:42,7922835080218832845,2.4.05,2.0,False
1517442,3,30,2,0.0,550.0,2640.0,2022-12-24 18:56:35,12126576570949872743,2.5,7.0,True
1517443,0,30,2,0.0,300.0,1190.0,2022-12-24 18:56:37,1706678223032744287,2.4.05,1.0,False
1517444,0,30,2,300.0,850.0,4085.0,2022-12-24 18:56:54,3569583871454939978,2.4.05,7.0,False
1517445,0,30,2,0.0,0.0,1970.0,2022-12-24 18:57:06,16383078410008016057,2.4.05,3.0,False
1517447,0,30,2,0.0,0.0,3025.0,2022-12-24 18:57:50,3049200258981975309,2.4.05,7.0,False
1517457,0,30,2,0.0,300.0,1790.0,2022-12-24 18:59:36,2734118967000604917,2.4.05,1.0,False
1517459,0,30,2,0.0,300.0,3320.0,2022-12-24 18:59:39,10418807159219171591,2.4.05,4.0,False
1517461,0,30,2,0.0,0.0,3299.0,2022-12-24 18:59:55,17110828679643160246,2.4.05,2.0,False
1517462,0,30,2,0.0,0.0,3440.0,2022-12-24 19:00:05,10982334543989733027,2.4.05,6.0,False
1517476,0,30,2,0.0,0.0,2395.0,2022-12-24 19:02:33,4955120019729591239,2.4.05,2.0,False
1517477,0,30,2,0.0,330.0,2090.0,2022-12-24 19:04:26,18022035852174835687,2.4.05,2.0,False
1517484,0,30,2,0.0,0.0,2680.0,2022-12-24 19:05:46,6933974362792186448,2.4.05,2.0,False
1517486,1,30,2,0.0,550.0,2055.0,2022-12-24 19:05:55,8016067293953459158,2.4.05,4.0,True
1517499,0,30,2,0.0,550.0,1680.0,2022-12-24 19:07:42,17840494842821828636,2.4.05,3.0,False
1517500,0,30,2,0.0,0.0,2000.0,2022-12-24 19:07:50,13566760708067429433,2.4.05,3.0,False
1517508,0,30,2,0.0,300.0,1010.0,2022-12-24 19:09:23,10734728245279362745,2.4.05,3.0,False
1517516,0,30,2,0.0,330.0,3670.0,2022-12-24 19:11:00,2109382803816875835,2.4.05,7.0,False
1517518,0,30,2,0.0,582.0,2328.0,2022-12-24 19:11:37,11059110661472381896,2.4.05,2.0,False
1517529,0,30,2,0.0,550.0,2090.0,2022-12-24 19:14:41,11124574825406221894,2.4.05,2.0,False
1517534,0,30,2,0.0,550.0,1170.0,2022-12-24 19:15:29,1692489781342219404,2.4.05,3.0,False
1517550,0,30,2,0.0,550.0,2090.0,2022-12-24 19:17:29,12092477012473902652,2.1.6,2.0,False
1517553,0,30,2,0.0,0.0,965.0,2022-12-24 19:17:55,14789276925870459180,2.4.05,2.0,False
1517558,0,30,2,0.0,550.0,1190.0,2022-12-24 19:18:50,4011019504658557870,2.4.05,2.0,False
1517560,0,30,2,0.0,0.0,2440.0,2022-12-24 19:19:21,4175267636912910490,2.4.05,5.0,False
1517589,0,30,2,0.0,0.0,3405.0,2022-12-24 19:23:52,2328019006686729786,2.4.05,5.0,False
1517595,0,30,2,0.0,300.0,965.0,2022-12-24 19:25:03,2291564625268888001,2.4.05,2.0,False
1517601,0,30,2,0.0,0.0,1490.0,2022-12-24 19:25:29,15908061057122814286,2.4.05,1.0,False
1517606,0,30,2,1000.0,1000.0,3440.0,2022-12-24 19:26:42,10729649174335409062,2.4.05,7.0,False
1517615,0,30,2,0.0,0.0,2390.0,2022-12-24 19:27:37,17528669622102513654,2.4.05,4.0,False
1517617,0,30,2,0.0,530.0,2380.0,2022-12-24 19:28:18,10538424222102106127,2.4.05,3.0,False
1517622,0,30,2,0.0,550.0,3380.0,2022-12-24 19:29:21,4340990440285273787,2.4.05,2.0,False
1517626,1,30,2,0.0,0.0,1635.0,2022-12-24 19:30:15,16024184239381051950,2.4.05,1.0,True
1517636,0,30,2,0.0,450.0,2280.0,2022-12-24 19:31:44,16197192760143393227,2.4.05,3.0,False
1517640,1,30,2,0.0,0.0,3135.0,2022-12-24 19:32:14,14817595601533988791,2.4.05,3.0,True
1517643,0,30,2,0.0,0.0,1770.0,2022-12-24 19:32:42,1288282294778137839,2.4.05,2.0,False
1517648,0,30,2,0.0,550.0,2090.0,2022-12-24 19:33:29,10926060979945351665,2.4.05,3.0,False
1517652,0,30,2,0.0,300.0,2300.0,2022-12-24 19:33:48,1038727501422912309,2.4.05,2.0,False
1517659,0,30,2,0.0,0.0,1190.0,2022-12-24 19:34:27,1288282294778137839,2.4.05,1.0,False
1517663,0,30,2,0.0,0.0,3030.0,2022-12-24 19:34:49,16640899620876978334,2.4.05,5.0,False
1517669,0,30,2,0.0,586.0,2344.0,2022-12-24 19:35:40,4403094682881457853,2.4.05,2.0,False
1517675,0,30,2,0.0,530.0,3180.0,2022-12-24 19:36:31,4593900746461464358,2.4.05,3.0,False
1517690,0,30,2,0.0,327.0,1308.0,2022-12-24 19:38:12,3757787776493539002,2.4.05,1.0,False
1517700,0,30,2,0.0,0.0,2555.0,2022-12-24 19:39:33,8242666131975923785,2.4.05,2.0,False
1517710,0,30,2,0.0,550.0,2620.0,2022-12-24 19:40:52,8620128722144748461,2.4.05,7.0,False
1517721,0,30,2,0.0,0.0,1510.0,2022-12-24 19:42:13,14728905333727905968,2.1.26,3.0,False
1517737,1,30,2,0.0,0.0,1300.0,2022-12-24 19:45:26,17509270186873195145,2.4.05,2.0,True
1517747,0,30,2,0.0,0.0,1200.0,2022-12-24 19:47:07,5746452512315884441,2.4.05,2.0,False
1517751,0,30,2,300.0,300.0,2010.0,2022-12-24 19:47:38,8023676236568060190,2.4.05,3.0,False
1517758,0,30,2,0.0,537.0,3043.0,2022-12-24 19:49:40,3885742341745424380,2.4.05,2.0,False
1517762,0,30,2,0.0,530.0,2070.0,2022-12-24 19:50:43,2909595097119074611,2.4.05,3.0,False
1517763,0,30,2,0.0,0.0,2240.0,2022-12-24 19:50:48,9099060640465095441,2.4.05,4.0,False
1517766,0,30,2,0.0,300.0,2665.0,2022-12-24 19:51:32,343423878925672790,2.4.05,3.0,False
1517776,0,30,1,0.0,0.0,2170.0,2022-12-24 19:53:00,13013448814968423023,2.4.05,1.0,False
1517778,0,30,2,0.0,300.0,900.0,2022-12-24 19:53:27,10577685489753629409,2.4.05,2.0,False
1517781,0,30,2,0.0,550.0,1490.0,2022-12-24 19:54:52,7078948249974163946,2.4.05,2.0,False
1517784,1,30,2,0.0,0.0,3079.0,2022-12-24 19:55:32,9801434820170955596,2.4.05,5.0,True
1517789,0,30,2,0.0,330.0,1490.0,2022-12-24 19:56:22,10498716612750262957,2.4.05,2.0,False
1517816,0,30,2,0.0,0.0,1060.0,2022-12-24 20:00:36,6278235746776844992,2.4.05,2.0,False
1517822,1,30,2,0.0,0.0,3455.0,2022-12-24 20:01:29,8063000982820077209,2.4.05,2.0,True
1517823,0,30,2,0.0,330.0,2285.0,2022-12-24 20:01:30,17934530337891506961,2.4.05,3.0,False
1517830,0,30,2,0.0,550.0,2595.0,2022-12-24 20:02:10,12687647359144365610,2.4.05,4.0,False
1517832,0,30,2,350.0,350.0,1090.0,2022-12-24 20:02:30,2063210862820216017,2.4.05,2.0,False
1517847,0,30,2,0.0,0.0,2020.0,2022-12-24 20:04:48,5942259309557180441,2.4.05,2.0,False
1517856,0,30,2,0.0,0.0,2650.0,2022-12-24 20:07:14,11001298010267750331,2.4.05,6.0,False
1517857,0,30,2,0.0,500.0,2170.0,2022-12-24 20:07:25,16894944166766844785,2.4.05,2.0,False
1517866,0,30,2,0.0,550.0,2460.0,2022-12-24 20:09:18,12241793122002251709,2.4.05,3.0,False
1517868,0,30,2,0.0,0.0,2170.0,2022-12-24 20:09:42,13521453861053068923,2.4.05,1.0,False
1517871,0,30,2,0.0,0.0,1360.0,2022-12-24 20:10:07,8067207649567948322,2.1.26,3.0,False
1517883,0,30,1,0.0,0.0,5610.0,2022-12-24 20:12:01,5029020666079504100,2.4.05,7.0,False
1517887,0,30,2,0.0,0.0,2090.0,2022-12-24 20:13:09,11303620969252713474,2.4.05,1.0,False
1517889,0,30,2,0.0,0.0,2560.0,2022-12-24 20:13:38,3686909028555940438,2.4.05,6.0,False
1517893,0,30,2,437.0,882.0,1558.0,2022-12-24 20:14:36,16950585547852454075,2.4.05,4.0,False
1517895,0,30,2,0.0,0.0,2090.0,2022-12-24 20:14:55,15559781193118712841,2.4.05,1.0,False
1517900,0,30,2,0.0,0.0,1965.0,2022-12-24 20:15:44,17953323212387754919,2.4.05,1.0,False
1517907,0,30,2,0.0,550.0,2260.0,2022-12-24 20:16:16,2755598297801346427,2.4.05,2.0,False
1517916,0,30,2,0.0,612.0,2448.0,2022-12-24 20:18:44,18233808413232364788,2.4.05,4.0,False
1517917,0,30,2,0.0,0.0,2660.0,2022-12-24 20:18:54,16646494421538430615,2.4.05,2.0,False
1517932,0,30,2,0.0,298.0,1192.0,2022-12-24 20:20:53,3833957286041754880,2.4.05,1.0,False
1517933,1,30,2,0.0,550.0,1035.0,2022-12-24 20:21:06,9666272870334503867,2.4.05,3.0,True
1517936,0,30,1,0.0,550.0,3350.0,2022-12-24 20:21:16,6196265555388361224,2.4.05,5.0,False
1517946,0,30,2,0.0,0.0,1700.0,2022-12-24 20:22:40,6095280214759142416,2.4.05,1.0,False
1517953,0,30,2,0.0,0.0,2090.0,2022-12-24 20:24:19,5778593548642365459,2.3.02,1.0,False
1517954,0,30,2,0.0,550.0,2575.0,2022-12-24 20:24:25,7310994565456435806,2.1.26,5.0,False
1517962,2,30,2,0.0,550.0,5920.0,2022-12-24 20:26:00,705926184133044860,2.1.39,11.0,True
1517967,0,30,2,0.0,0.0,3895.0,2022-12-24 20:26:45,1949687335643375271,2.4.05,2.0,False
1517969,0,30,2,0.0,0.0,2275.0,2022-12-24 20:26:48,8417604178207404603,2.4.05,5.0,False
1517971,0,30,2,0.0,0.0,2090.0,2022-12-24 20:26:57,3804502064598914033,2.1.26,1.0,False
1517973,0,30,2,0.0,550.0,1039.0,2022-12-24 20:27:55,9063954195457004081,2.4.05,3.0,False
1517978,0,30,2,0.0,0.0,1490.0,2022-12-24 20:28:48,11233802752887393808,2.4.05,1.0,False
1517981,0,30,2,0.0,0.0,2090.0,2022-12-24 20:28:56,8723962729616088276,2.4.05,1.0,False
1517986,0,30,2,0.0,450.0,2770.0,2022-12-24 20:29:40,2319797602098330236,2.4.05,4.0,False
1517995,0,30,2,0.0,300.0,3390.0,2022-12-24 20:31:46,4604441329857956419,2.4.05,3.0,False
1518009,0,30,2,0.0,0.0,6925.0,2022-12-24 20:34:21,16714404510481266304,2.4.05,6.0,False
1518017,0,30,2,0.0,0.0,3790.0,2022-12-24 20:35:43,2467844855260288292,2.4.05,2.0,False
1518027,0,30,2,0.0,300.0,1960.0,2022-12-24 20:37:44,3505073117731749773,2.4.05,1.0,False
1518029,0,30,2,0.0,0.0,3280.0,2022-12-24 20:38:11,3365453730570381013,2.4.05,2.0,False
1518032,0,30,2,0.0,550.0,2090.0,2022-12-24 20:39:06,8136006394841292648,2.4.05,2.0,False
1518037,0,30,2,0.0,550.0,2990.0,2022-12-24 20:39:45,4393874265765424376,2.4.05,4.0,False
1518052,0,30,2,0.0,518.0,2937.0,2022-12-24 20:42:09,12475488788443624781,2.4.05,2.0,False
1518068,0,30,2,0.0,300.0,1190.0,2022-12-24 20:45:26,7719441375945453525,2.4.05,1.0,False
1518072,0,30,2,0.0,330.0,1965.0,2022-12-24 20:46:11,3119923174621892251,2.4.05,2.0,False
1518078,0,30,2,0.0,500.0,2180.0,2022-12-24 20:48:11,715411158648240065,2.4.05,2.0,False
1518092,0,30,2,158.0,158.0,1441.0,2022-12-24 20:53:19,9217005132131329357,2.4.05,1.0,False
1518105,0,30,2,0.0,0.0,1410.0,2022-12-24 20:57:52,1631246515997716167,2.4.05,3.0,False
1518109,0,30,2,0.0,0.0,1190.0,2022-12-24 20:58:19,18126535798699036360,2.4.05,3.0,False
1518113,0,30,2,500.0,500.0,2370.0,2022-12-24 20:59:59,15148539543988386755,2.4.05,5.0,False
1518114,0,30,2,0.0,0.0,2560.0,2022-12-24 21:00:22,14773734816637437323,2.4.05,2.0,False
1518128,0,30,2,0.0,550.0,1490.0,2022-12-24 21:03:46,7996190467441707133,2.4.05,2.0,False
1518129,0,30,2,0.0,0.0,1625.0,2022-12-24 21:04:09,14757072307238907789,2.4.05,3.0,False
1518147,0,30,2,0.0,550.0,1545.0,2022-12-24 21:11:43,12677692433254381835,2.4.05,3.0,False
1518170,1,30,2,0.0,0.0,2810.0,2022-12-24 21:18:24,7065928754583095733,2.4.05,5.0,True
1518200,0,30,2,0.0,0.0,900.0,2022-12-24 21:27:06,1377671980341469828,2.4.05,2.0,False
1518206,0,30,2,0.0,0.0,2870.0,2022-12-24 21:29:10,8435398294472576077,2.4.05,3.0,False
1518220,0,30,2,0.0,550.0,2100.0,2022-12-24 21:32:19,12866884653157780686,2.4.05,3.0,False
1518225,1,30,2,0.0,0.0,2890.0,2022-12-24 21:32:58,1662982757954463980,2.4.05,5.0,True
1518238,0,30,2,0.0,0.0,1965.0,2022-12-24 21:34:04,5125894053447706524,2.4.05,1.0,False
1518241,0,30,2,0.0,550.0,2275.0,2022-12-24 21:34:24,8920820863220589676,2.4.05,5.0,False
1518244,0,30,2,0.0,0.0,2670.0,2022-12-24 21:34:59,15150670062755704728,2.4.05,5.0,False
1518249,0,30,2,300.0,300.0,1790.0,2022-12-24 21:36:37,3801046654953330848,2.4.05,1.0,False
1518263,0,30,2,0.0,550.0,1670.0,2022-12-24 21:39:23,11654387741340101543,2.4.05,4.0,False
1518264,0,30,2,0.0,550.0,2115.0,2022-12-24 21:39:39,6919924426090801010,2.4.05,7.0,False
1518265,0,30,2,0.0,0.0,2190.0,2022-12-24 21:39:55,3962697715872630442,2.4.05,5.0,False
1518274,0,30,2,0.0,0.0,1620.0,2022-12-24 21:42:19,4481815805326841431,2.4.05,2.0,False
1518282,0,30,2,0.0,0.0,3790.0,2022-12-24 21:44:40,11610145502565411848,2.4.05,4.0,False
1518296,0,30,2,0.0,0.0,1585.0,2022-12-24 21:48:05,6521629199723171673,2.4.05,3.0,False
1518299,0,30,2,300.0,850.0,1570.0,2022-12-24 21:49:15,6361796894759592641,2.4.05,4.0,False
1518303,0,30,2,0.0,300.0,2060.0,2022-12-24 21:52:12,13491153340153557406,2.4.05,4.0,False
1518321,0,30,2,0.0,0.0,2680.0,2022-12-24 21:59:16,5225715276853408877,2.1.38,2.0,False
1518324,0,30,2,0.0,0.0,2220.0,2022-12-24 21:59:35,12182846151517232931,2.4.05,4.0,False
1518328,0,30,2,0.0,0.0,2850.0,2022-12-24 22:00:41,14532193529150920632,2.4.05,2.0,False
1518342,0,30,2,0.0,0.0,1315.0,2022-12-24 22:05:33,15751700339990632227,2.4.05,2.0,False
1518351,0,30,2,0.0,718.0,2872.0,2022-12-24 22:09:19,10321717402031179634,2.4.05,2.0,False
1518352,0,30,2,0.0,0.0,2090.0,2022-12-24 22:09:19,11838757776207511140,2.4.05,1.0,False
1518354,0,30,2,0.0,330.0,1490.0,2022-12-24 22:09:48,8614723592223581798,2.4.05,2.0,False
1518364,0,30,2,0.0,300.0,1045.0,2022-12-24 22:11:07,10941291503708614625,2.4.05,2.0,False
1518372,0,30,2,0.0,300.0,1045.0,2022-12-24 22:14:15,7479178024433209597,2.4.05,2.0,False
1518382,0,30,2,0.0,0.0,1305.0,2022-12-24 22:19:39,2910303209880004135,2.4.05,3.0,False
1518385,0,30,2,0.0,530.0,4330.0,2022-12-24 22:20:40,8529698160937896016,2.4.05,4.0,False
1518387,0,30,2,0.0,500.0,400.0,2022-12-24 22:21:17,4079119934518803318,2.4.05,2.0,False
1518405,0,30,2,0.0,0.0,2090.0,2022-12-24 22:27:11,16888963376892254846,2.4.05,1.0,False
1518410,0,30,2,792.0,792.0,793.0,2022-12-24 22:28:04,13795686126290685585,2.4.05,3.0,False
1518443,0,30,2,0.0,0.0,1390.0,2022-12-24 22:47:43,4814900957540144585,2.4.05,2.0,False
1518450,0,30,2,0.0,300.0,1150.0,2022-12-24 22:51:31,5643166253492996163,2.4.05,3.0,False
1518454,0,30,2,0.0,0.0,1700.0,2022-12-24 22:59:54,14674002881825450956,2.4.05,1.0,False
1518464,0,30,2,0.0,0.0,1615.0,2022-12-24 23:18:34,5900155555077817435,2.4.05,4.0,False
1518465,0,30,2,0.0,990.0,3960.0,2022-12-24 23:19:20,8976426009542121803,2.4.05,6.0,False
1518487,0,30,2,700.0,700.0,1040.0,2022-12-25 00:16:21,15299874636398641180,2.4.05,3.0,False
1518526,0,30,2,0.0,530.0,1090.0,2022-12-25 02:14:21,1397804530372260842,2.4.05,2.0,False
1518531,0,30,2,700.0,700.0,1785.0,2022-12-25 03:14:18,13623135994410677657,2.4.05,4.0,False
1518535,0,30,2,0.0,330.0,1250.0,2022-12-25 03:19:32,5556582604989884927,2.4.05,3.0,False
1518536,0,30,2,0.0,0.0,1290.0,2022-12-25 03:22:38,16994407310679111945,2.4.05,2.0,False
1518554,0,30,2,0.0,550.0,2950.0,2022-12-25 07:46:26,326288193741058650,2.4.05,9.0,False
1518557,0,30,2,0.0,550.0,2789.0,2022-12-25 08:05:34,15390986881771764429,2.4.05,3.0,False
1518558,0,30,2,0.0,0.0,1599.0,2022-12-25 08:19:37,1877223544944311804,2.4.05,1.0,False
1518565,0,30,2,0.0,0.0,3155.0,2022-12-25 10:05:33,6301652946097957473,2.4.05,2.0,False
1518574,0,30,2,0.0,550.0,2600.0,2022-12-25 10:39:44,17022965149267160550,2.4.05,5.0,False
1518576,0,30,2,0.0,0.0,1929.0,2022-12-25 10:51:12,8536560710121152013,2.4.05,4.0,False
1518588,0,30,2,0.0,0.0,945.0,2022-12-25 11:19:32,15119775127559230731,2.4.05,4.0,False
1518597,0,30,2,0.0,550.0,1120.0,2022-12-25 11:34:30,9609160745415695039,2.4.05,3.0,False
1518607,0,30,2,0.0,0.0,1720.0,2022-12-25 11:48:09,10360751499568958834,2.4.05,2.0,False
1518617,0,30,2,0.0,0.0,2090.0,2022-12-25 11:51:44,16515688560158222331,2.4.05,1.0,False
1518628,0,30,2,0.0,0.0,1465.0,2022-12-25 11:54:36,5142641226910132978,2.4.05,4.0,False
1518634,0,30,2,0.0,0.0,1599.0,2022-12-25 11:56:38,13217063481330243242,2.4.05,1.0,False
1518646,0,30,2,0.0,300.0,1190.0,2022-12-25 12:01:54,11088887001523331588,2.4.05,1.0,False
1518654,2,30,2,0.0,500.0,930.0,2022-12-25 12:08:05,7292594134854498373,2.4.05,3.0,True
1518660,0,30,2,0.0,0.0,3975.0,2022-12-25 12:10:14,1525875960497992457,2.1.39,3.0,False
1518663,0,30,2,0.0,0.0,995.0,2022-12-25 12:11:04,17762098279525994231,2.4.05,2.0,False
1518671,0,30,2,0.0,500.0,990.0,2022-12-25 12:13:42,2380067082278170292,2.4.05,3.0,False
1518674,0,30,2,0.0,0.0,2670.0,2022-12-25 12:14:14,10755855955727086728,2.4.05,2.0,False
1518691,0,30,2,0.0,530.0,3125.0,2022-12-25 12:26:05,13970941000892509585,2.4.05,3.0,False
1518705,0,30,2,300.0,300.0,2250.0,2022-12-25 12:30:34,16681515325516582916,2.4.05,3.0,False
1518706,0,30,2,0.0,550.0,1190.0,2022-12-25 12:30:59,13517106803013738815,2.4.05,2.0,False
1518707,0,30,2,0.0,0.0,2510.0,2022-12-25 12:31:12,12310915111287565438,2.4.05,2.0,False
1518712,0,30,2,0.0,500.0,1099.0,2022-12-25 12:32:57,10252782264943184494,2.4.05,1.0,False
1518716,1,30,2,0.0,550.0,3910.0,2022-12-25 12:36:28,9118006124211386838,2.4.05,9.0,True
1518721,0,30,2,0.0,550.0,3935.0,2022-12-25 12:40:01,10624004578098165348,2.4.05,2.0,False
1518729,0,30,2,0.0,0.0,2310.0,2022-12-25 12:41:35,16550823415742284370,2.4.05,3.0,False
1518730,0,30,2,132.0,132.0,1958.0,2022-12-25 12:41:38,2837340129943798957,2.4.05,1.0,False
1518732,0,30,2,50.0,380.0,2620.0,2022-12-25 12:42:02,8745535604238006467,2.4.05,3.0,False
1518737,0,30,2,0.0,550.0,1680.0,2022-12-25 12:42:46,13408072941103420872,2.4.05,4.0,False
1518739,0,30,2,0.0,0.0,3015.0,2022-12-25 12:43:15,11149835242251755000,2.4.05,6.0,False
1518744,1,30,2,0.0,516.0,2064.0,2022-12-25 12:46:15,812234554260280173,2.4.05,2.0,True
1518751,0,30,2,0.0,0.0,3170.0,2022-12-25 12:47:04,14857387424390327153,2.4.05,4.0,False
1518754,0,30,2,0.0,118.0,1522.0,2022-12-25 12:48:31,2414990040337145844,2.4.05,3.0,False
1518765,1,30,2,0.0,550.0,3935.0,2022-12-25 12:55:58,11642235255265527106,2.4.05,2.0,True
1518766,0,30,2,0.0,300.0,1290.0,2022-12-25 12:56:02,2012980149424528303,2.4.05,2.0,False
1518768,0,30,2,0.0,550.0,2710.0,2022-12-25 12:56:36,18009201175753596672,2.4.05,3.0,False
1518776,0,30,2,0.0,300.0,1409.0,2022-12-25 12:58:12,14522238037112824953,2.4.05,3.0,False
1518778,0,30,2,0.0,550.0,2240.0,2022-12-25 12:58:47,11614260199570032023,2.4.05,5.0,False
1518785,0,30,2,0.0,300.0,5170.0,2022-12-25 13:02:23,4796572109152584434,2.4.05,2.0,False
